<<<<<<< HEAD
+,602,-324,16500,-0.02,-0.04,-0.41,1760373
+,528,-300,16542,-0.02,-0.04,-0.42,1760481
+,580,-330,16364,-0.02,-0.04,-0.42,1760588
+,594,-252,16270,-0.02,-0.04,-0.42,1760694
+,654,-274,16372,-0.02,-0.04,-0.42,1760800
+,712,-288,16356,-0.02,-0.04,-0.43,1760906
+,644,-262,16284,-0.02,-0.04,-0.43,1761013
+,710,-278,16290,-0.02,-0.04,-0.43,1761119
+,662,-212,16276,-0.02,-0.04,-0.43,1761225
+,698,-252,16314,-0.02,-0.04,-0.42,1761332
+,666,-244,16310,-0.02,-0.04,-0.43,1761439
+,682,-252,16322,-0.02,-0.04,-0.43,1761546
+,652,-276,16304,-0.02,-0.04,-0.43,1761655
+,642,-240,16296,-0.02,-0.04,-0.42,1761761
+,694,-294,16310,-0.02,-0.04,-0.42,1761868
+,676,-266,16332,-0.02,-0.04,-0.41,1761975
+,640,-268,16382,-0.02,-0.04,-0.41,1762082
+,676,-258,16282,-0.02,-0.04,-0.41,1762189
+,642,-316,16340,-0.02,-0.04,-0.40,1762295
+,636,-250,16296,-0.02,-0.04,-0.41,1762402
+,634,-272,16288,-0.02,-0.04,-0.42,1762509
+,634,-254,16310,-0.02,-0.04,-0.42,1762616
+,654,-248,16350,-0.02,-0.04,-0.41,1762723
+,648,-258,16320,-0.02,-0.04,-0.42,1762829
+,672,-260,16324,-0.02,-0.04,-0.41,1762938
+,672,-260,16324,-0.02,-0.04,-0.41,1763095
+,686,-266,16278,-0.02,-0.04,-0.41,1763202
+,630,-284,16364,-0.02,-0.04,-0.40,1763308
+,660,-242,16338,-0.02,-0.04,-0.39,1763414
+,668,-266,16280,-0.02,-0.04,-0.40,1763520
+,634,-244,16324,-0.02,-0.04,-0.40,1763627
+,644,-266,16350,-0.02,-0.04,-0.39,1763733
+,666,-294,16342,-0.02,-0.04,-0.39,1763839
+,658,-294,16358,-0.02,-0.04,-0.40,1763945
+,664,-266,16314,-0.02,-0.04,-0.39,1764052
+,666,-244,16304,-0.02,-0.04,-0.39,1764158
+,686,-270,16308,-0.02,-0.04,-0.39,1764266
+,646,-266,16352,-0.02,-0.04,-0.39,1764373
+,692,-268,16302,-0.02,-0.04,-0.39,1764479
+,676,-254,16306,-0.02,-0.04,-0.39,1764585
+,658,-272,16320,-0.02,-0.04,-0.39,1764691
+,646,-258,16328,-0.02,-0.04,-0.40,1764798
+,660,-250,16388,-0.02,-0.04,-0.40,1764905
+,640,-292,16340,-0.02,-0.04,-0.41,1765012
+,666,-272,16330,-0.02,-0.04,-0.40,1765119
+,644,-278,16330,-0.02,-0.04,-0.40,1765225
+,646,-258,16366,-0.02,-0.04,-0.40,1765332
+,696,-244,16332,-0.02,-0.04,-0.39,1765441
+,650,-280,16296,-0.02,-0.04,-0.39,1765548
+,702,-230,16328,-0.02,-0.04,-0.40,1765655
+,668,-262,16342,-0.02,-0.04,-0.40,1765761
+,658,-264,16316,-0.02,-0.04,-0.40,1765868
+,652,-280,16292,-0.02,-0.04,-0.39,1765975
+,648,-268,16294,-0.02,-0.04,-0.37,1766082
+,656,-274,16348,-0.02,-0.04,-0.36,1766189
+,678,-278,16378,-0.02,-0.04,-0.36,1766295
+,622,-266,16368,-0.02,-0.04,-0.37,1766402
+,622,-266,16368,-0.02,-0.04,-0.37,1766559
+,674,-250,16324,-0.02,-0.04,-0.37,1766666
+,652,-262,16352,-0.02,-0.04,-0.37,1766774
+,664,-252,16382,-0.02,-0.04,-0.38,1766880
+,656,-284,16390,-0.02,-0.04,-0.39,1766986
+,636,-264,16344,-0.02,-0.04,-0.39,1767093
+,660,-288,16400,-0.02,-0.04,-0.39,1767199
+,678,-240,16368,-0.02,-0.04,-0.40,1767305
+,664,-310,16372,-0.02,-0.04,-0.39,1767411
+,634,-292,16406,-0.02,-0.04,-0.40,1767518
+,656,-272,16412,-0.02,-0.04,-0.39,1767624
+,666,-272,16380,-0.02,-0.04,-0.39,1767730
+,668,-290,16326,-0.02,-0.04,-0.40,1767836
+,654,-258,16364,-0.02,-0.04,-0.40,1767943
+,686,-252,16336,-0.02,-0.04,-0.39,1768051
+,630,-258,16390,-0.02,-0.04,-0.39,1768157
+,668,-256,16340,-0.02,-0.04,-0.39,1768264
+,662,-266,16360,-0.02,-0.04,-0.39,1768371
+,634,-242,16356,-0.02,-0.04,-0.39,1768478
+,836,-190,16078,-0.02,-0.04,-0.39,1768585
+,688,-314,15994,-0.02,-0.04,-0.40,1768691
+,756,-184,16174,-0.02,-0.04,-0.41,1768798
+,646,-358,16418,-0.02,-0.04,-0.41,1768905
+,806,-148,16360,-0.02,-0.04,-0.41,1769012
+,592,-324,16256,-0.02,-0.04,-0.41,1769119
+,724,-282,16366,-0.02,-0.04,-0.40,1769227
+,698,-278,16356,-0.02,-0.04,-0.40,1769334
+,648,-348,16456,-0.02,-0.04,-0.40,1769441
+,656,-266,16322,-0.02,-0.04,-0.40,1769548
+,710,-216,16350,-0.02,-0.04,-0.42,1769655
+,646,-270,16368,-0.02,-0.04,-0.41,1769761
+,642,-248,16352,-0.02,-0.04,-0.41,1769868
+,642,-248,16352,-0.02,-0.04,-0.41,1770025
+,722,-186,16228,-0.02,-0.04,-0.40,1770132
+,556,-272,16408,-0.02,-0.04,-0.40,1770238
+,588,-326,16350,-0.02,-0.04,-0.40,1770344
+,566,-236,16364,-0.02,-0.04,-0.41,1770450
+,706,-316,16318,-0.02,-0.04,-0.41,1770559
+,606,-338,16376,-0.02,-0.04,-0.39,1770665
+,610,-260,16328,-0.02,-0.04,-0.39,1770771
+,622,-240,16312,-0.02,-0.04,-0.39,1770877
+,630,-318,16348,-0.02,-0.04,-0.39,1770984
+,680,-234,16338,-0.02,-0.04,-0.39,1771090
+,604,-148,16450,-0.02,-0.04,-0.37,1771196
+,660,-382,16356,-0.02,-0.04,-0.38,1771303
+,498,-376,16442,-0.02,-0.04,-0.37,1771409
+,506,-374,16454,-0.02,-0.04,-0.37,1771515
+,568,-336,16400,-0.02,-0.04,-0.39,1771621
+,616,-252,16350,-0.02,-0.04,-0.39,1771730
+,662,-210,16326,-0.02,-0.04,-0.40,1771836
+,510,-256,16482,-0.02,-0.04,-0.40,1771943
+,698,-350,16374,-0.02,-0.04,-0.41,1772050
+,672,-238,16252,-0.02,-0.04,-0.42,1772157
+,720,-234,16218,-0.02,-0.04,-0.41,1772264
+,726,-288,16258,-0.02,-0.04,-0.41,1772370
+,678,-236,16298,-0.02,-0.04,-0.40,1772477
+,604,-274,16320,-0.02,-0.04,-0.41,1772584
+,696,-280,16272,-0.02,-0.04,-0.41,1772691
+,670,-298,16342,-0.02,-0.04,-0.42,1772798
+,638,-280,16360,-0.02,-0.04,-0.42,1772904
+,684,-260,16314,-0.02,-0.04,-0.41,1773013
+,662,-240,16304,-0.02,-0.04,-0.41,1773120
+,680,-264,16302,-0.02,-0.04,-0.41,1773227
+,688,-228,16344,-0.02,-0.04,-0.41,1773334
+,688,-228,16344,-0.02,-0.04,-0.41,1773491
+,674,-234,16276,-0.02,-0.04,-0.41,1773597
+,674,-252,16300,-0.02,-0.04,-0.40,1773703
+,648,-262,16266,-0.02,-0.04,-0.41,1773810
+,620,-276,16308,-0.02,-0.04,-0.41,1773916
+,654,-276,16292,-0.02,-0.04,-0.42,1774022
+,668,-256,16326,-0.02,-0.04,-0.42,1774128
+,642,-252,16304,-0.02,-0.04,-0.42,1774235
+,672,-266,16318,-0.02,-0.04,-0.43,1774353
+,656,-260,16330,-0.02,-0.04,-0.42,1774459
+,666,-264,16284,-0.02,-0.04,-0.41,1774566
+,674,-240,16328,-0.02,-0.04,-0.41,1774672
+,626,-274,16334,-0.02,-0.04,-0.41,1774778
+,652,-240,16352,-0.02,-0.04,-0.41,1774885
+,676,-240,16302,-0.02,-0.04,-0.41,1774991
+,664,-246,16302,-0.02,-0.04,-0.41,1775097
+,636,-302,16352,-0.02,-0.04,-0.40,1775204
+,668,-260,16318,-0.02,-0.04,-0.40,1775311
+,652,-296,16306,-0.02,-0.04,-0.40,1775417
+,690,-272,16270,-0.02,-0.04,-0.40,1775526
+,656,-290,16344,-0.02,-0.04,-0.40,1775633
+,676,-262,16312,-0.02,-0.04,-0.40,1775740
+,646,-294,16338,-0.02,-0.04,-0.40,1775847
+,648,-282,16350,-0.02,-0.04,-0.39,1775953
+,704,-250,16332,-0.02,-0.04,-0.39,1776060
+,692,-264,16352,-0.02,-0.04,-0.39,1776167
+,674,-254,16348,-0.02,-0.04,-0.40,1776274
+,652,-262,16324,-0.02,-0.04,-0.41,1776381
+,668,-236,16308,-0.02,-0.04,-0.41,1776487
+,708,-264,16314,-0.02,-0.04,-0.41,1776594
+,708,-230,16280,-0.02,-0.04,-0.41,1776701
+,670,-252,16320,-0.02,-0.04,-0.41,1776810
+,670,-252,16320,-0.02,-0.04,-0.41,1776967
+,694,-270,16282,-0.02,-0.04,-0.42,1777073
+,696,-288,16348,-0.02,-0.04,-0.42,1777179
+,682,-222,16334,-0.02,-0.04,-0.42,1777286
+,632,-300,16328,-0.02,-0.04,-0.41,1777392
+,644,-196,16402,-0.02,-0.04,-0.41,1777498
+,618,-162,16426,-0.02,-0.04,-0.41,1777605
+,666,-220,16316,-0.02,-0.04,-0.41,1777711
+,680,-322,16296,-0.02,-0.04,-0.42,1777817
+,636,-256,16332,-0.02,-0.04,-0.42,1777923
+,1558,652,14612,-0.02,-0.04,-0.43,1778030
+,1032,-804,15868,-0.02,-0.04,-0.43,1778138
+,1044,118,15924,-0.02,-0.04,-0.44,1778244
+,1180,-78,15762,-0.02,-0.04,-0.44,1778351
+,646,-100,15850,-0.02,-0.04,-0.43,1778457
+,850,-240,16296,-0.02,-0.04,-0.42,1778563
+,782,-370,16426,-0.02,-0.04,-0.42,1778670
+,656,-66,16240,-0.02,-0.04,-0.40,1778777
+,632,-174,16328,-0.02,-0.04,-0.40,1778883
+,730,-272,16370,-0.02,-0.04,-0.41,1778990
+,672,-316,16342,-0.02,-0.04,-0.41,1779097
+,716,-252,16248,-0.02,-0.04,-0.41,1779204
+,640,-288,16358,-0.02,-0.04,-0.42,1779313
+,662,-240,16374,-0.02,-0.04,-0.42,1779419
+,642,-308,16362,-0.02,-0.04,-0.41,1779526
+,670,-218,16374,-0.02,-0.04,-0.42,1779633
+,666,-278,16384,-0.02,-0.04,-0.42,1779740
+,624,-306,16362,-0.02,-0.04,-0.42,1779847
+,682,-216,16410,-0.02,-0.04,-0.42,1779954
+,620,-324,16312,-0.02,-0.04,-0.42,1780060
+,684,-254,16336,-0.02,-0.04,-0.42,1780167
+,628,-284,16348,-0.02,-0.04,-0.42,1780274
+,628,-284,16348,-0.02,-0.04,-0.42,1780428
+,658,-274,16342,-0.02,-0.04,-0.42,1780534
+,652,-246,16322,-0.02,-0.04,-0.43,1780643
+,654,-266,16324,-0.02,-0.04,-0.42,1780749
+,662,-264,16318,-0.02,-0.04,-0.42,1780855
+,666,-224,16298,-0.02,-0.04,-0.42,1780961
+,658,-256,16362,-0.02,-0.04,-0.42,1781068
+,670,-236,16308,-0.02,-0.04,-0.43,1781174
+,666,-276,16360,-0.02,-0.04,-0.42,1781280
+,686,-256,16306,-0.02,-0.04,-0.42,1781386
+,672,-238,16332,-0.02,-0.04,-0.42,1781493
+,622,-290,16264,-0.02,-0.04,-0.42,1781599
+,660,-250,16324,-0.02,-0.04,-0.42,1781705
+,638,-286,16362,-0.02,-0.04,-0.43,1781812
+,676,-274,16284,-0.02,-0.04,-0.43,1781920
+,634,-228,16268,-0.02,-0.04,-0.43,1782026
+,684,-260,16332,-0.02,-0.04,-0.42,1782133
+,700,-232,16322,-0.02,-0.04,-0.43,1782240
+,660,-284,16352,-0.02,-0.04,-0.43,1782347
+,676,-250,16296,-0.02,-0.04,-0.42,1782453
+,654,-256,16346,-0.02,-0.04,-0.42,1782560
+,686,-264,16314,-0.02,-0.04,-0.41,1782667
+,716,-250,16288,-0.02,-0.04,-0.41,1782774
+,682,-274,16348,-0.02,-0.04,-0.41,1782881
+,704,-256,16314,-0.02,-0.04,-0.41,1782987
+,660,-272,16308,-0.02,-0.04,-0.42,1783096
+,690,-244,16298,-0.02,-0.04,-0.42,1783203
+,660,-258,16328,-0.02,-0.04,-0.42,1783310
+,658,-266,16290,-0.02,-0.04,-0.42,1783417
+,654,-238,16296,-0.02,-0.04,-0.41,1783523
+,674,-238,16286,-0.02,-0.04,-0.42,1783630
+,620,-230,16296,-0.02,-0.04,-0.42,1783737
+,620,-230,16296,-0.02,-0.04,-0.42,1783894
+,660,-260,16352,-0.02,-0.04,-0.41,1784000
+,686,-260,16348,-0.02,-0.04,-0.42,1784107
+,654,-292,16328,-0.02,-0.04,-0.41,1784213
+,682,-268,16350,-0.02,-0.04,-0.41,1784319
+,686,-254,16292,-0.02,-0.04,-0.41,1784427
+,766,-194,16216,-0.02,-0.04,-0.41,1784534
+,730,-190,16270,-0.02,-0.04,-0.41,1784640
+,646,-244,16324,-0.02,-0.04,-0.41,1784746
+,702,-258,16264,-0.02,-0.04,-0.42,1784853
+,678,-240,16330,-0.02,-0.04,-0.41,1784959
+,674,-210,16354,-0.02,-0.04,-0.41,1785065
+,672,-274,16258,-0.02,-0.04,-0.40,1785171
+,678,-284,16362,-0.02,-0.04,-0.41,1785278
+,694,-206,16300,-0.02,-0.04,-0.40,1785384
+,620,-330,16268,-0.02,-0.04,-0.40,1785490
+,718,-232,16352,-0.02,-0.04,-0.40,1785599
+,622,-274,16348,-0.02,-0.04,-0.40,1785706
+,642,-252,16268,-0.02,-0.04,-0.40,1785813
+,636,-242,16284,-0.02,-0.04,-0.39,1785919
+,650,-268,16328,-0.02,-0.04,-0.40,1786026
+,682,-270,16300,-0.02,-0.04,-0.40,1786133
+,660,-254,16324,-0.02,-0.04,-0.41,1786240
+,684,-250,16348,-0.02,-0.04,-0.41,1786347
+,690,-242,16312,-0.02,-0.04,-0.42,1786453
+,674,-292,16312,-0.02,-0.04,-0.43,1786560
+,670,-280,16370,-0.02,-0.04,-0.43,1786667
+,688,-278,16284,-0.02,-0.04,-0.43,1786774
+,692,-250,16322,-0.02,-0.04,-0.43,1786883
+,738,-242,16284,-0.02,-0.04,-0.43,1786990
+,742,-210,16232,-0.02,-0.04,-0.43,1787096
+,678,-252,16412,-0.02,-0.04,-0.42,1787203
+,678,-252,16412,-0.02,-0.04,-0.42,1787360
+,650,-264,16296,-0.02,-0.04,-0.43,1787466
+,666,-260,16354,-0.02,-0.04,-0.44,1787573
+,668,-270,16304,-0.02,-0.04,-0.45,1787679
+,696,-252,16338,-0.02,-0.04,-0.46,1787785
+,678,-266,16356,-0.02,-0.04,-0.45,1787892
+,638,-272,16366,-0.02,-0.04,-0.45,1787998
+,662,-248,16338,-0.02,-0.04,-0.44,1788104
+,690,-236,16352,-0.02,-0.04,-0.44,1788212
+,662,-252,16336,-0.02,-0.04,-0.44,1788319
+,652,-284,16376,-0.02,-0.04,-0.44,1788425
+,650,-254,16322,-0.02,-0.04,-0.44,1788531
+,662,-256,16302,-0.02,-0.04,-0.44,1788637
+,686,-258,16330,-0.02,-0.04,-0.43,1788744
+,632,-264,16346,-0.02,-0.04,-0.43,1788850
+,646,-238,16320,-0.02,-0.04,-0.43,1788956
+,684,-238,16332,-0.02,-0.04,-0.43,1789063
+,682,-282,16306,-0.02,-0.04,-0.44,1789170
+,668,-252,16366,-0.02,-0.04,-0.43,1789277
+,664,-250,16360,-0.02,-0.04,-0.43,1789386
+,658,-272,16350,-0.02,-0.04,-0.43,1789492
+,668,-286,16364,-0.02,-0.04,-0.43,1789599
+,674,-226,16342,-0.02,-0.04,-0.44,1789706
+,648,-224,16370,-0.02,-0.04,-0.43,1789813
+,674,-264,16334,-0.02,-0.04,-0.43,1789920
+,694,-272,16346,-0.02,-0.04,-0.43,1790026
+,710,-232,16356,-0.02,-0.04,-0.42,1790133
+,666,-270,16350,-0.02,-0.04,-0.42,1790240
+,644,-262,16366,-0.02,-0.04,-0.42,1790347
+,662,-266,16382,-0.02,-0.04,-0.42,1790454
+,666,-256,16374,-0.02,-0.04,-0.42,1790560
+,670,-266,16330,-0.02,-0.04,-0.42,1790669
+,670,-266,16330,-0.02,-0.04,-0.42,1790826
+,654,-254,16328,-0.02,-0.04,-0.42,1790933
+,670,-266,16332,-0.02,-0.04,-0.42,1791039
+,656,-250,16338,-0.02,-0.04,-0.43,1791145
+,654,-248,16374,-0.02,-0.04,-0.43,1791251
+,676,-252,16342,-0.02,-0.04,-0.42,1791358
+,680,-238,16292,-0.02,-0.04,-0.42,1791464
+,688,-238,16316,-0.02,-0.04,-0.41,1791570
+,630,-264,16340,-0.02,-0.04,-0.41,1791677
+,682,-260,16336,-0.02,-0.04,-0.41,1791783
+,668,-284,16388,-0.02,-0.04,-0.42,1791889
+,666,-230,16316,-0.02,-0.04,-0.42,1791997
+,660,-268,16370,-0.02,-0.04,-0.43,1792104
+,648,-256,16344,-0.02,-0.04,-0.41,1792210
+,664,-272,16366,-0.02,-0.04,-0.42,1792316
+,680,-244,16328,-0.02,-0.04,-0.41,1792423
+,650,-280,16394,-0.02,-0.04,-0.41,1792529
+,650,-238,16356,-0.02,-0.04,-0.40,1792636
+,670,-286,16336,-0.02,-0.04,-0.40,1792743
+,646,-260,16338,-0.02,-0.04,-0.40,1792850
+,638,-266,16368,-0.02,-0.04,-0.39,1792957
+,634,-252,16332,-0.02,-0.04,-0.39,1793063
+,662,-292,16360,-0.02,-0.04,-0.39,1793172
+,674,-272,16352,-0.02,-0.04,-0.40,1793279
+,672,-272,16362,-0.02,-0.04,-0.40,1793386
+,620,-268,16330,-0.02,-0.04,-0.41,1793493
+,638,-266,16322,-0.02,-0.04,-0.40,1793599
+,660,-280,16350,-0.02,-0.04,-0.40,1793706
+,690,-252,16324,-0.02,-0.04,-0.40,1793813
+,636,-262,16372,-0.02,-0.04,-0.40,1793920
+,570,-656,16964,-0.02,-0.04,-0.39,1794027
+,590,-10,15906,-0.02,-0.04,-0.39,1794133
+,590,-10,15906,-0.02,-0.04,-0.39,1794290
+,622,-322,16232,-0.02,-0.04,-0.39,1794397
+,772,-186,16212,-0.02,-0.04,-0.41,1794513
+,686,-344,16350,-0.02,-0.04,-0.41,1794619
+,578,-130,16460,-0.02,-0.04,-0.40,1794726
+,588,-222,16468,-0.02,-0.04,-0.40,1794832
+,586,-250,16340,-0.02,-0.04,-0.40,1794938
+,624,-280,16354,-0.02,-0.04,-0.40,1795044
+,640,-338,16398,-0.02,-0.04,-0.39,1795151
+,634,-308,16324,-0.02,-0.04,-0.40,1795257
+,620,-294,16302,-0.02,-0.04,-0.40,1795363
+,634,-348,16360,-0.02,-0.04,-0.39,1795469
+,654,-260,16364,-0.02,-0.04,-0.40,1795576
+,638,-222,16358,-0.02,-0.04,-0.41,1795682
+,572,-308,16422,-0.02,-0.04,-0.41,1795790
+,656,-256,16376,-0.02,-0.04,-0.40,1795897
+,670,-324,16308,-0.02,-0.04,-0.40,1796003
+,656,-272,16356,-0.02,-0.04,-0.41,1796110
+,644,-262,16386,-0.02,-0.04,-0.40,1796217
+,648,-242,16350,-0.02,-0.04,-0.41,1796324
+,622,-292,16296,-0.02,-0.04,-0.41,1796431
+,640,-224,16348,-0.02,-0.04,-0.41,1796537
+,680,-292,16344,-0.02,-0.04,-0.41,1796644
+,674,-232,16326,-0.02,-0.04,-0.40,1796751
+,638,-278,16358,-0.02,-0.04,-0.41,1796858
+,624,-240,16388,-0.02,-0.04,-0.41,1796967
+,610,-250,16432,-0.02,-0.04,-0.41,1797073
+,640,-274,16316,-0.02,-0.04,-0.42,1797180
+,616,-224,16368,-0.02,-0.04,-0.42,1797287
+,608,-276,16414,-0.02,-0.04,-0.43,1797394
+,654,-278,16378,-0.02,-0.04,-0.43,1797501
+,574,-244,16400,-0.02,-0.04,-0.43,1797607
+,574,-244,16400,-0.02,-0.04,-0.43,1797765
+,650,-296,16306,-0.02,-0.04,-0.42,1797871
+,650,-264,16366,-0.02,-0.04,-0.41,1797977
+,826,-92,15970,-0.02,-0.04,-0.41,1798083
+,902,-68,16014,-0.02,-0.04,-0.40,1798190
+,782,-178,16176,-0.02,-0.04,-0.41,1798298
+,762,-226,16280,-0.02,-0.04,-0.42,1798404
+,722,-274,16320,-0.02,-0.04,-0.41,1798510
+,722,-222,16334,-0.02,-0.04,-0.40,1798617
+,684,-272,16326,-0.02,-0.04,-0.41,1798723
+,670,-260,16382,-0.02,-0.04,-0.41,1798829
+,624,-242,16368,-0.02,-0.04,-0.41,1798935
+,678,-268,16424,-0.02,-0.04,-0.42,1799042
+,660,-278,16322,-0.02,-0.04,-0.41,1799148
+,668,-274,16346,-0.02,-0.04,-0.41,1799254
+,644,-274,16350,-0.02,-0.04,-0.41,1799361
+,668,-250,16348,-0.02,-0.04,-0.41,1799467
+,664,-274,16326,-0.02,-0.04,-0.41,1799576
+,674,-250,16344,-0.02,-0.04,-0.41,1799683
+,694,-240,16354,-0.02,-0.04,-0.40,1799790
+,684,-262,16350,-0.02,-0.04,-0.39,1799897
+,680,-286,16372,-0.02,-0.04,-0.38,1800003
+,664,-242,16294,-0.02,-0.04,-0.39,1800110
+,708,-278,16382,-0.02,-0.04,-0.39,1800217
+,678,-258,16332,-0.02,-0.04,-0.40,1800324
+,664,-262,16392,-0.02,-0.04,-0.40,1800431
+,664,-242,16366,-0.02,-0.04,-0.40,1800537
+,674,-274,16366,-0.02,-0.04,-0.40,1800644
+,652,-286,16338,-0.02,-0.04,-0.41,1800753
+,646,-260,16368,-0.02,-0.04,-0.40,1800860
+,676,-238,16346,-0.02,-0.04,-0.40,1800967
+,658,-256,16340,-0.02,-0.04,-0.41,1801073
+,658,-256,16340,-0.02,-0.04,-0.41,1801231
+,664,-262,16348,-0.02,-0.04,-0.41,1801337
+,688,-226,16316,-0.02,-0.04,-0.41,1801443
+,644,-258,16338,-0.02,-0.04,-0.41,1801549
+,672,-242,16306,-0.02,-0.04,-0.41,1801656
+,672,-264,16354,-0.02,-0.04,-0.41,1801762
+,632,-264,16372,-0.02,-0.04,-0.40,1801868
+,658,-258,16316,-0.02,-0.04,-0.41,1801974
+,674,-254,16352,-0.02,-0.04,-0.41,1802083
+,686,-224,16356,-0.02,-0.04,-0.42,1802189
+,714,-258,16316,-0.02,-0.04,-0.42,1802295
+,658,-234,16360,-0.02,-0.04,-0.42,1802402
+,672,-234,16328,-0.02,-0.04,-0.42,1802508
+,682,-276,16318,-0.02,-0.04,-0.42,1802614
+,646,-250,16382,-0.02,-0.04,-0.41,1802720
+,672,-238,16330,-0.02,-0.04,-0.41,1802827
+,668,-280,16366,-0.02,-0.04,-0.40,1802933
+,668,-270,16370,-0.02,-0.04,-0.40,1803040
+,642,-274,16348,-0.02,-0.04,-0.39,1803147
+,656,-238,16354,-0.02,-0.04,-0.39,1803256
+,634,-282,16364,-0.02,-0.04,-0.39,1803363
+,670,-264,16300,-0.02,-0.04,-0.39,1803469
+,652,-274,16346,-0.02,-0.04,-0.39,1803576
+,672,-240,16308,-0.02,-0.04,-0.39,1803683
+,648,-262,16338,-0.02,-0.04,-0.40,1803790
+,656,-242,16338,-0.02,-0.04,-0.39,1803897
+,668,-264,16304,-0.02,-0.04,-0.39,1804003
+,656,-264,16378,-0.02,-0.04,-0.39,1804110
+,702,-232,16320,-0.02,-0.04,-0.39,1804217
+,664,-276,16354,-0.02,-0.04,-0.41,1804324
+,656,-284,16340,-0.02,-0.04,-0.41,1804431
+,702,-234,16354,-0.02,-0.04,-0.41,1804540
+,702,-234,16354,-0.02,-0.04,-0.41,1804697
+,690,-284,16252,-0.01,-0.03,-0.41,1804803
+,680,-256,16320,-0.01,-0.03,-0.41,1804909
+,676,-260,16284,-0.01,-0.03,-0.41,1805015
+,656,-266,16310,-0.01,-0.03,-0.41,1805122
+,644,-268,16356,-0.01,-0.03,-0.40,1805228
+,646,-240,16276,-0.01,-0.03,-0.40,1805334
+,652,-270,16350,-0.01,-0.04,-0.40,1805440
+,682,-260,16312,-0.01,-0.04,-0.40,1805547
+,664,-274,16352,-0.01,-0.04,-0.41,1805653
+,640,-280,16308,-0.01,-0.04,-0.40,1805759
+,656,-240,16336,-0.01,-0.04,-0.41,1805868
+,662,-278,16286,-0.01,-0.04,-0.42,1805974
+,660,-260,16336,-0.01,-0.04,-0.42,1806080
+,640,-266,16310,-0.01,-0.04,-0.42,1806186
+,678,-278,16382,-0.01,-0.04,-0.41,1806293
+,664,-276,16302,-0.01,-0.04,-0.42,1806399
+,664,-252,16304,-0.01,-0.04,-0.43,1806506
+,652,-258,16320,-0.01,-0.04,-0.42,1806613
+,646,-296,16322,-0.01,-0.04,-0.42,1806720
+,680,-258,16294,-0.01,-0.04,-0.42,1806827
+,658,-256,16316,-0.01,-0.04,-0.41,1806933
+,638,-256,16332,-0.01,-0.04,-0.41,1807042
+,640,-270,16330,-0.01,-0.04,-0.42,1807149
+,654,-276,16328,-0.01,-0.04,-0.41,1807256
+,678,-256,16382,-0.02,-0.04,-0.42,1807363
+,700,-246,16290,-0.02,-0.04,-0.41,1807470
+,690,-244,16326,-0.02,-0.04,-0.40,1807576
+,670,-256,16332,-0.02,-0.04,-0.41,1807683
+,674,-260,16332,-0.02,-0.04,-0.41,1807790
+,648,-262,16318,-0.02,-0.04,-0.42,1807897
+,680,-286,16352,-0.02,-0.04,-0.41,1808004
+,680,-286,16352,-0.02,-0.04,-0.41,1808161
+,674,-270,16334,-0.02,-0.04,-0.41,1808267
+,676,-256,16328,-0.02,-0.04,-0.41,1808375
+,708,-266,16306,-0.02,-0.04,-0.41,1808481
+,670,-266,16338,-0.02,-0.04,-0.42,1808588
+,658,-266,16280,-0.02,-0.04,-0.41,1808694
+,666,-234,16354,-0.02,-0.04,-0.41,1808800
+,692,-266,16314,-0.02,-0.04,-0.42,1808906
+,670,-254,16332,-0.02,-0.04,-0.42,1809013
+,668,-266,16306,-0.02,-0.04,-0.42,1809119
+,662,-258,16336,-0.02,-0.04,-0.41,1809225
+,686,-272,16350,-0.02,-0.04,-0.42,1809332
+,674,-254,16326,-0.02,-0.04,-0.42,1809438
+,650,-256,16314,-0.02,-0.04,-0.42,1809544
+,686,-266,16318,-0.02,-0.04,-0.42,1809652
+,682,-274,16342,-0.02,-0.04,-0.42,1809759
+,680,-258,16384,-0.02,-0.04,-0.42,1809866
+,688,-278,16358,-0.02,-0.04,-0.42,1809972
+,672,-244,16346,-0.02,-0.04,-0.41,1810079
+,642,-250,16370,-0.02,-0.04,-0.41,1810186
+,660,-292,16388,-0.02,-0.04,-0.40,1810293
+,656,-274,16282,-0.02,-0.04,-0.40,1810400
+,676,-304,16304,-0.02,-0.04,-0.40,1810506
+,658,-258,16312,-0.02,-0.04,-0.40,1810613
+,682,-274,16356,-0.02,-0.04,-0.40,1810720
+,670,-260,16394,-0.02,-0.04,-0.41,1810829
+,698,-266,16346,-0.02,-0.04,-0.41,1810936
+,646,-294,16346,-0.02,-0.04,-0.41,1811042
+,676,-248,16302,-0.02,-0.04,-0.40,1811149
+,648,-268,16334,-0.02,-0.04,-0.39,1811256
+,676,-258,16364,-0.02,-0.04,-0.40,1811363
+,658,-270,16376,-0.02,-0.04,-0.39,1811470
+,658,-270,16376,-0.02,-0.04,-0.39,1811627
+,596,-276,16260,-0.02,-0.04,-0.40,1811733
+,698,-292,16332,-0.02,-0.04,-0.40,1811839
+,672,-256,16328,-0.02,-0.04,-0.41,1811945
+,670,-282,16364,-0.02,-0.04,-0.41,1812052
+,676,-280,16316,-0.02,-0.04,-0.41,1812160
+,692,-260,16348,-0.02,-0.04,-0.41,1812266
+,632,-238,16346,-0.02,-0.04,-0.42,1812373
+,660,-244,16368,-0.02,-0.04,-0.41,1812479
